ID,trc_tau_0,trc_epsilon,trc_fs1,trc_fs2
2214,0.0700,0.1000,0.2000,0.2000
2215,0.0700,0.1000,0.2000,0.2000
2216,7.0000,0.1000,0.1000,0.2000
2217,7.0000,0.1000,0.1000,0.2000
2218,7.0000,0.1000,0.1000,0.2000
2219,0.0700,0.1000,0.2000,0.2000
2220,7.0000,0.1000,0.1000,0.2000
2221,7.0000,0.1000,0.1000,0.2000
2222,0.0700,0.1000,0.2000,0.2000
2223,7.0000,0.1000,0.1000,0.2000
2224,7.0000,0.1000,0.1000,0.2000
2225,0.0700,0.1000,0.2000,0.2000
2226,0.0700,0.1000,0.2000,0.2000
2227,7.0000,0.1000,0.1000,0.2000
2228,7.0000,0.1000,0.1000,0.2000
2229,7.0000,0.1000,0.1000,0.2000
2230,7.0000,0.1000,0.1000,0.2000
2231,0.0400,0.1000,0.8000,0.2000
2232,0.0400,0.1000,0.8000,0.2000
2233,0.0400,0.1000,0.8000,0.2000
2234,0.0400,0.1000,0.8000,0.2000
2235,0.0400,0.1000,0.8000,0.2000
2236,0.0400,0.1000,0.8000,0.2000
2237,0.0400,0.1000,0.8000,0.2000
2238,0.0400,0.1000,0.8000,0.2000
2239,0.0700,0.1000,0.2000,0.2000
2240,0.0700,0.1000,0.2000,0.2000
2241,0.0700,0.1000,0.2000,0.2000
2242,0.0700,0.1000,0.2000,0.2000
2243,0.0700,0.1000,0.2000,0.2000
2244,7.0000,0.1000,0.1000,0.2000
2245,0.0700,0.1000,0.2000,0.2000
2246,0.0700,0.1000,0.2000,0.2000
2247,7.0000,0.1000,0.1000,0.2000
2248,0.0700,0.1000,0.2000,0.2000
2249,0.0400,0.1000,0.8000,0.2000
2250,0.0400,0.1000,0.8000,0.2000
2251,0.0400,0.1000,0.8000,0.2000
2252,0.0400,0.1000,0.8000,0.2000
2253,0.0400,0.1000,0.8000,0.2000
2254,0.0400,0.1000,0.8000,0.2000
2255,0.0400,0.1000,0.8000,0.2000
2256,0.0400,0.1000,0.8000,0.2000
2257,0.0400,0.1000,0.8000,0.2000
2258,0.0400,0.1000,0.8000,0.2000
2259,0.0400,0.1000,0.8000,0.2000
2260,0.0400,0.1000,0.8000,0.2000
2261,7.0000,0.1000,0.1000,0.2000
2262,7.0000,0.1000,0.1000,0.2000
2263,7.0000,0.1000,0.1000,0.2000
2264,7.0000,0.1000,0.1000,0.2000
2265,7.0000,0.1000,0.1000,0.2000
2266,7.0000,0.1000,0.1000,0.2000
2267,7.0000,0.1000,0.1000,0.2000
2268,1.5000,0.1000,0.4000,0.2000
2269,7.0000,0.1000,0.1000,0.2000
2270,7.0000,0.1000,0.1000,0.2000
2271,7.0000,0.1000,0.1000,0.2000
2272,7.0000,0.1000,0.1000,0.2000
2273,1.5000,0.1000,0.4000,0.2000
2274,7.0000,0.1000,0.1000,0.2000
2275,1.5000,0.1000,0.4000,0.2000
2276,7.0000,0.1000,0.1000,0.2000
2277,7.0000,0.1000,0.1000,0.2000
2278,1.5000,0.1000,0.4000,0.2000
2279,7.0000,0.1000,0.1000,0.2000
2280,7.0000,0.1000,0.1000,0.2000
2281,7.0000,0.1000,0.1000,0.2000
2282,7.0000,0.1000,0.1000,0.2000
2283,7.0000,0.1000,0.1000,0.2000
2284,1.5000,0.1000,0.4000,0.2000
2285,0.0400,0.1000,0.8000,0.2000
2286,0.0400,0.1000,0.8000,0.2000
2287,0.0400,0.1000,0.8000,0.2000
2288,0.0400,0.1000,0.8000,0.2000
2289,0.0400,0.1000,0.8000,0.2000
2290,0.0400,0.1000,0.8000,0.2000
2291,0.0400,0.1000,0.8000,0.2000
2292,0.0400,0.1000,0.8000,0.2000
2293,0.0400,0.1000,0.8000,0.2000
2294,0.0400,0.1000,0.8000,0.2000
2295,0.0400,0.1000,0.8000,0.2000
2296,0.0400,0.1000,0.8000,0.2000
2297,0.0400,0.1000,0.8000,0.2000
2298,0.0400,0.1000,0.8000,0.2000
2299,0.0400,0.1000,0.8000,0.2000
2300,0.0400,0.1000,0.8000,0.2000
2301,0.0400,0.1000,0.8000,0.2000
2302,0.0400,0.1000,0.8000,0.2000
2303,0.0400,0.1000,0.8000,0.2000
2304,0.0400,0.1000,0.8000,0.2000
2305,0.0400,0.1000,0.8000,0.2000
2306,0.0400,0.1000,0.8000,0.2000
2307,0.0400,0.1000,0.8000,0.2000
2308,0.0400,0.1000,0.8000,0.2000
2309,0.0400,0.1000,0.8000,0.2000
2310,0.0400,0.1000,0.8000,0.2000
2311,0.0400,0.1000,0.8000,0.2000
2312,150.0000,0.1000,0.8000,0.2000
2313,0.2300,0.1000,0.2000,0.2000
2314,0.0400,0.1000,0.8000,0.2000
2315,0.0400,0.1000,0.8000,0.2000
2316,1.5000,0.1000,0.4000,0.2000
2317,1.5000,0.1000,0.4000,0.2000
2318,7.0000,0.1000,0.1000,0.2000
2319,7.0000,0.1000,0.1000,0.2000
2320,7.0000,0.1000,0.1000,0.2000
2321,7.0000,0.1000,0.1000,0.2000
2322,7.0000,0.1000,0.1000,0.2000
2323,7.0000,0.1000,0.1000,0.2000
2324,0.0700,0.1000,0.2000,0.2000
2325,0.0400,0.1000,0.8000,0.2000
2326,0.0700,0.1000,0.2000,0.2000
2327,7.0000,0.1000,0.1000,0.2000
2328,0.0400,0.1000,0.8000,0.2000
2329,0.0400,0.1000,0.8000,0.2000
2330,0.0400,0.1000,0.8000,0.2000
2331,0.0700,0.1000,0.2000,0.2000
2332,0.0400,0.1000,0.8000,0.2000
2333,7.0000,0.1000,0.1000,0.2000
2334,7.0000,0.1000,0.1000,0.2000
2335,0.0400,0.1000,0.8000,0.2000
2336,0.0400,0.1000,0.8000,0.2000
2337,0.0400,0.1000,0.8000,0.2000
2338,0.0400,0.1000,0.8000,0.2000
2339,0.0400,0.1000,0.8000,0.2000
2340,0.0400,0.1000,0.8000,0.2000
2341,0.0400,0.1000,0.8000,0.2000
2342,0.0400,0.1000,0.8000,0.2000
2343,0.0400,0.1000,0.8000,0.2000
2344,0.0400,0.1000,0.8000,0.2000
2345,0.0700,0.1000,0.2000,0.2000
2346,0.0700,0.1000,0.2000,0.2000
2347,0.0400,0.1000,0.8000,0.2000
2348,0.0400,0.1000,0.8000,0.2000
2349,0.0700,0.1000,0.2000,0.2000
2350,0.0700,0.1000,0.2000,0.2000
2351,0.0700,0.1000,0.2000,0.2000
2352,0.0700,0.1000,0.2000,0.2000
2353,7.0000,0.1000,0.1000,0.2000
2354,7.0000,0.1000,0.1000,0.2000
2355,7.0000,0.1000,0.1000,0.2000
2356,7.0000,0.1000,0.1000,0.2000
2357,0.0700,0.1000,0.2000,0.2000
2358,0.0700,0.1000,0.2000,0.2000
2359,0.0700,0.1000,0.2000,0.2000
2360,0.0400,0.1000,0.8000,0.2000
2361,0.0400,0.1000,0.8000,0.2000
2362,0.0400,0.1000,0.8000,0.2000
2363,0.0400,0.1000,0.8000,0.2000
2364,0.0400,0.1000,0.8000,0.2000
2365,0.0400,0.1000,0.8000,0.2000
2366,0.0400,0.1000,0.8000,0.2000
2367,0.0400,0.1000,0.8000,0.2000
2368,0.0400,0.1000,0.8000,0.2000
2369,0.0400,0.1000,0.8000,0.2000
2370,0.0400,0.1000,0.8000,0.2000
2371,0.0400,0.1000,0.8000,0.2000
2372,0.0400,0.1000,0.8000,0.2000
2373,0.0400,0.1000,0.8000,0.2000
2374,0.0400,0.1000,0.8000,0.2000
2375,0.0700,0.1000,0.2000,0.2000
2376,0.0700,0.1000,0.2000,0.2000
2377,0.0700,0.1000,0.2000,0.2000
2378,0.0700,0.1000,0.2000,0.2000
2379,150.0000,0.1000,0.8000,0.2000
2380,150.0000,0.1000,0.8000,0.2000
2381,0.0700,0.1000,0.2000,0.2000
2382,0.0700,0.1000,0.2000,0.2000
2383,0.0700,0.1000,0.2000,0.2000
2384,1.5000,0.1000,0.4000,0.2000
2385,1.5000,0.1000,0.4000,0.2000
2386,0.0700,0.1000,0.2000,0.2000
2387,0.0700,0.1000,0.2000,0.2000
2388,0.0400,0.1000,0.8000,0.2000
2389,7.0000,0.1000,0.1000,0.2000
2390,7.0000,0.1000,0.1000,0.2000
2391,0.0700,0.1000,0.2000,0.2000
2392,0.0700,0.1000,0.2000,0.2000
2393,7.0000,0.1000,0.1000,0.2000
2394,0.0700,0.1000,0.2000,0.2000
2395,0.0700,0.1000,0.2000,0.2000
2396,7.0000,0.1000,0.1000,0.2000
2397,7.0000,0.1000,0.1000,0.2000
2398,0.0700,0.1000,0.2000,0.2000
2399,0.0700,0.1000,0.2000,0.2000
2400,0.0700,0.1000,0.2000,0.2000
2401,0.0700,0.1000,0.2000,0.2000
2402,0.0700,0.1000,0.2000,0.2000
2403,0.0700,0.1000,0.2000,0.2000
2404,7.0000,0.1000,0.1000,0.2000
2405,7.0000,0.1000,0.1000,0.2000
2406,7.0000,0.1000,0.1000,0.2000
2407,7.0000,0.1000,0.1000,0.2000
2408,7.0000,0.1000,0.1000,0.2000
2409,7.0000,0.1000,0.1000,0.2000
2410,7.0000,0.1000,0.1000,0.2000
2411,7.0000,0.1000,0.1000,0.2000
2412,7.0000,0.1000,0.1000,0.2000
2413,7.0000,0.1000,0.1000,0.2000
2414,7.0000,0.1000,0.1000,0.2000
2415,7.0000,0.1000,0.1000,0.2000
2416,7.0000,0.1000,0.1000,0.2000
2417,7.0000,0.1000,0.1000,0.2000
2418,0.0400,0.1000,0.8000,0.2000
2419,0.0400,0.1000,0.8000,0.2000
2420,0.0400,0.1000,0.8000,0.2000
2421,0.0400,0.1000,0.8000,0.2000
2422,0.0400,0.1000,0.8000,0.2000
2423,0.0400,0.1000,0.8000,0.2000
2424,0.0400,0.1000,0.8000,0.2000
2425,0.0400,0.1000,0.8000,0.2000
2426,0.0400,0.1000,0.8000,0.2000
2427,0.0400,0.1000,0.8000,0.2000
2428,0.0400,0.1000,0.8000,0.2000
2429,0.0700,0.1000,0.2000,0.2000
2430,0.0700,0.1000,0.2000,0.2000
2431,0.0700,0.1000,0.2000,0.2000
2432,7.0000,0.1000,0.1000,0.2000
2433,7.0000,0.1000,0.1000,0.2000
2434,7.0000,0.1000,0.1000,0.2000
2435,7.0000,0.1000,0.1000,0.2000
2436,7.0000,0.1000,0.1000,0.2000
2437,7.0000,0.1000,0.1000,0.2000
2438,7.0000,0.1000,0.1000,0.2000
2439,0.0400,0.1000,0.8000,0.2000
2440,0.0400,0.1000,0.8000,0.2000
2441,0.0400,0.1000,0.8000,0.2000
2442,0.0400,0.1000,0.8000,0.2000
2443,0.0400,0.1000,0.8000,0.2000
2444,0.0400,0.1000,0.8000,0.2000
2445,0.0400,0.1000,0.8000,0.2000
2446,0.0400,0.1000,0.8000,0.2000
2447,0.0400,0.1000,0.8000,0.2000
2448,0.0400,0.1000,0.8000,0.2000
2449,0.0400,0.1000,0.8000,0.2000
2450,0.0400,0.1000,0.8000,0.2000
2451,0.0400,0.1000,0.8000,0.2000
2452,7.0000,0.1000,0.1000,0.2000
2453,7.0000,0.1000,0.1000,0.2000
2454,7.0000,0.1000,0.1000,0.2000
2455,7.0000,0.1000,0.1000,0.2000
2456,7.0000,0.1000,0.1000,0.2000
2457,7.0000,0.1000,0.1000,0.2000
2458,1.5000,0.1000,0.4000,0.2000
2459,1.5000,0.1000,0.4000,0.2000
2460,1.5000,0.1000,0.4000,0.2000
2461,1.5000,0.1000,0.4000,0.2000
2462,1.5000,0.1000,0.4000,0.2000
2463,1.5000,0.1000,0.4000,0.2000
2464,7.0000,0.1000,0.1000,0.2000
2465,7.0000,0.1000,0.1000,0.2000
2466,1.5000,0.1000,0.4000,0.2000
2467,1.5000,0.1000,0.4000,0.2000
2468,1.5000,0.1000,0.4000,0.2000
2469,1.5000,0.1000,0.4000,0.2000
2470,7.0000,0.1000,0.1000,0.2000
2471,0.0400,0.1000,0.8000,0.2000
2472,0.0400,0.1000,0.8000,0.2000
2473,0.0400,0.1000,0.8000,0.2000
2474,0.0400,0.1000,0.8000,0.2000
2475,0.0400,0.1000,0.8000,0.2000
2476,0.0400,0.1000,0.8000,0.2000
2477,0.0400,0.1000,0.8000,0.2000
2478,0.0400,0.1000,0.8000,0.2000
2479,0.0400,0.1000,0.8000,0.2000
2480,0.0400,0.1000,0.8000,0.2000
2481,0.0400,0.1000,0.8000,0.2000
2482,0.0400,0.1000,0.8000,0.2000
2483,0.0400,0.1000,0.8000,0.2000
2484,0.0400,0.1000,0.8000,0.2000
2485,0.0400,0.1000,0.8000,0.2000
2486,0.0400,0.1000,0.8000,0.2000
2487,0.0400,0.1000,0.8000,0.2000
2488,0.0400,0.1000,0.8000,0.2000
2489,0.0400,0.1000,0.8000,0.2000
2490,1.5000,0.1000,0.3000,0.2000
2491,0.0400,0.1000,0.8000,0.2000
2492,0.0400,0.1000,0.8000,0.2000
2493,0.0400,0.1000,0.8000,0.2000
2494,0.0400,0.1000,0.8000,0.2000
2495,0.0400,0.1000,0.8000,0.2000
2496,0.0400,0.1000,0.8000,0.2000
2497,1.5000,0.1000,0.3000,0.2000
2498,150.0000,0.1000,0.8000,0.2000
2499,0.0400,0.1000,0.8000,0.2000
2500,1.5000,0.1000,0.4000,0.2000
2501,7.0000,0.1000,0.1000,0.2000
2502,7.0000,0.1000,0.1000,0.2000
2503,7.0000,0.1000,0.1000,0.2000
2504,7.0000,0.1000,0.1000,0.2000
2505,7.0000,0.1000,0.1000,0.2000
2506,7.0000,0.1000,0.1000,0.2000
2507,7.0000,0.1000,0.1000,0.2000
2508,7.0000,0.1000,0.1000,0.2000
2509,0.0700,0.1000,0.2000,0.2000
2510,0.0700,0.1000,0.2000,0.2000
2511,7.0000,0.1000,0.1000,0.2000
2512,7.0000,0.1000,0.1000,0.2000
2513,7.0000,0.1000,0.1000,0.2000
2514,0.0700,0.1000,0.2000,0.2000
2515,0.0700,0.1000,0.2000,0.2000
2516,0.0700,0.1000,0.2000,0.2000
2517,0.0700,0.1000,0.2000,0.2000
2518,0.0700,0.1000,0.2000,0.2000
2519,7.0000,0.1000,0.1000,0.2000
2520,7.0000,0.1000,0.1000,0.2000
2521,1000.0000,0.1000,0.8000,0.2000
2522,7.0000,0.1000,0.1000,0.2000
2523,7.0000,0.1000,0.1000,0.2000
2524,0.0700,0.1000,0.2000,0.2000
2525,0.0400,0.1000,0.8000,0.2000
2526,7.0000,0.1000,0.1000,0.2000
2527,7.0000,0.1000,0.1000,0.2000
2528,7.0000,0.1000,0.1000,0.2000
2529,0.0400,0.1000,0.8000,0.2000
2530,0.0400,0.1000,0.8000,0.2000
2531,0.0400,0.1000,0.8000,0.2000
2532,0.0400,0.1000,0.8000,0.2000
2533,0.0400,0.1000,0.8000,0.2000
2534,0.0700,0.1000,0.2000,0.2000
2535,0.0400,0.1000,0.8000,0.2000
2536,0.0400,0.1000,0.8000,0.2000
2537,0.0400,0.1000,0.8000,0.2000
2538,0.0400,0.1000,0.8000,0.2000
2539,0.0400,0.1000,0.8000,0.2000
2540,0.0400,0.1000,0.8000,0.2000
2541,0.0400,0.1000,0.8000,0.2000
2542,0.0700,0.1000,0.2000,0.2000
2543,0.0400,0.1000,0.8000,0.2000
2544,0.0400,0.1000,0.8000,0.2000
2545,0.0700,0.1000,0.2000,0.2000
2546,0.0700,0.1000,0.2000,0.2000
2547,0.0700,0.1000,0.2000,0.2000
2548,0.0700,0.1000,0.2000,0.2000
2549,7.0000,0.1000,0.1000,0.2000
2550,7.0000,0.1000,0.1000,0.2000
2551,7.0000,0.1000,0.1000,0.2000
2552,7.0000,0.1000,0.1000,0.2000
2553,7.0000,0.1000,0.1000,0.2000
2554,7.0000,0.1000,0.1000,0.2000
2555,7.0000,0.1000,0.1000,0.2000
2556,7.0000,0.1000,0.1000,0.2000
2557,7.0000,0.1000,0.1000,0.2000
2558,7.0000,0.1000,0.1000,0.2000
2559,0.0400,0.1000,0.8000,0.2000
2560,0.0400,0.1000,0.8000,0.2000
2561,0.0400,0.1000,0.8000,0.2000
2562,0.0400,0.1000,0.8000,0.2000
2563,0.0400,0.1000,0.8000,0.2000
2564,0.0400,0.1000,0.8000,0.2000
2565,0.0400,0.1000,0.8000,0.2000
2566,0.0400,0.1000,0.8000,0.2000
2567,0.0400,0.1000,0.8000,0.2000
2568,0.0400,0.1000,0.8000,0.2000
2569,0.0400,0.1000,0.8000,0.2000
2570,0.0400,0.1000,0.8000,0.2000
2571,0.0400,0.1000,0.8000,0.2000
2572,0.0400,0.1000,0.8000,0.2000
2573,0.0400,0.1000,0.8000,0.2000
2574,0.0400,0.1000,0.8000,0.2000
2575,0.0400,0.1000,0.8000,0.2000
2576,0.0400,0.1000,0.8000,0.2000
2577,0.0700,0.1000,0.2000,0.2000
2578,0.0700,0.1000,0.2000,0.2000
2579,150.0000,0.1000,0.8000,0.2000
2580,1.5000,0.1000,0.4000,0.2000
2581,1.5000,0.1000,0.4000,0.2000
2582,0.0700,0.1000,0.2000,0.2000
2583,0.0700,0.1000,0.2000,0.2000
2584,0.0700,0.1000,0.2000,0.2000
2585,0.0700,0.1000,0.2000,0.2000
2586,0.0700,0.1000,0.2000,0.2000
2587,0.0700,0.1000,0.2000,0.2000
2588,0.0700,0.1000,0.2000,0.2000
2589,0.0700,0.1000,0.2000,0.2000
2590,0.0400,0.1000,0.8000,0.2000
2591,7.0000,0.1000,0.1000,0.2000
2592,0.0700,0.1000,0.2000,0.2000
2593,0.0700,0.1000,0.2000,0.2000
2594,0.0700,0.1000,0.2000,0.2000
2595,7.0000,0.1000,0.1000,0.2000
2596,0.0700,0.1000,0.2000,0.2000
2597,7.0000,0.1000,0.1000,0.2000
2598,7.0000,0.1000,0.1000,0.2000
2599,7.0000,0.1000,0.1000,0.2000
2600,7.0000,0.1000,0.1000,0.2000
2601,0.0700,0.1000,0.2000,0.2000
2602,0.0700,0.1000,0.2000,0.2000
2603,7.0000,0.1000,0.1000,0.2000
2604,7.0000,0.1000,0.1000,0.2000
2605,0.0700,0.1000,0.2000,0.2000
2606,0.0700,0.1000,0.2000,0.2000
2607,0.0700,0.1000,0.2000,0.2000
2608,0.0700,0.1000,0.2000,0.2000
2609,0.0700,0.1000,0.2000,0.2000
2610,0.0700,0.1000,0.2000,0.2000
2611,7.0000,0.1000,0.1000,0.2000
2612,7.0000,0.1000,0.1000,0.2000
2613,7.0000,0.1000,0.1000,0.2000
2614,7.0000,0.1000,0.1000,0.2000
2615,7.0000,0.1000,0.1000,0.2000
2616,7.0000,0.1000,0.1000,0.2000
2617,7.0000,0.1000,0.1000,0.2000
2618,7.0000,0.1000,0.1000,0.2000
2619,7.0000,0.1000,0.1000,0.2000
2620,7.0000,0.1000,0.1000,0.2000
2621,7.0000,0.1000,0.1000,0.2000
2622,7.0000,0.1000,0.1000,0.2000
2623,0.0400,0.1000,0.8000,0.2000
2624,0.0400,0.1000,0.8000,0.2000
2625,0.0400,0.1000,0.8000,0.2000
2626,0.0400,0.1000,0.8000,0.2000
2627,0.0400,0.1000,0.8000,0.2000
2628,0.0400,0.1000,0.8000,0.2000
2629,0.0400,0.1000,0.8000,0.2000
2630,0.0700,0.1000,0.2000,0.2000
2631,0.0700,0.1000,0.2000,0.2000
2632,0.0400,0.1000,0.8000,0.2000
2633,1.5000,0.1000,0.3000,0.2000
2634,0.0700,0.1000,0.2000,0.2000
2635,0.0400,0.1000,0.8000,0.2000
2636,0.0400,0.1000,0.8000,0.2000
2637,0.0700,0.1000,0.2000,0.2000
2638,0.0700,0.1000,0.2000,0.2000
2639,0.0700,0.1000,0.2000,0.2000
2640,7.0000,0.1000,0.1000,0.2000
2641,7.0000,0.1000,0.1000,0.2000
2642,0.0700,0.1000,0.2000,0.2000
2643,7.0000,0.1000,0.1000,0.2000
2644,7.0000,0.1000,0.1000,0.2000
2645,7.0000,0.1000,0.1000,0.2000
2646,7.0000,0.1000,0.1000,0.2000
2647,7.0000,0.1000,0.1000,0.2000
2648,0.0400,0.1000,0.8000,0.2000
2649,0.0400,0.1000,0.8000,0.2000
2650,0.0400,0.1000,0.8000,0.2000
2651,0.0400,0.1000,0.8000,0.2000
2652,0.0400,0.1000,0.8000,0.2000
2653,0.0400,0.1000,0.8000,0.2000
2654,0.0400,0.1000,0.8000,0.2000
2655,0.0400,0.1000,0.8000,0.2000
2656,0.0400,0.1000,0.8000,0.2000
2657,0.0400,0.1000,0.8000,0.2000
2658,0.0400,0.1000,0.8000,0.2000
2659,0.0400,0.1000,0.8000,0.2000
2660,0.0400,0.1000,0.8000,0.2000
2661,0.0400,0.1000,0.8000,0.2000
2662,0.0400,0.1000,0.8000,0.2000
2663,0.0400,0.1000,0.8000,0.2000
2664,0.0400,0.1000,0.8000,0.2000
2665,1.5000,0.1000,0.4000,0.2000
2666,1.5000,0.1000,0.4000,0.2000
2667,1.5000,0.1000,0.4000,0.2000
2668,1.5000,0.1000,0.4000,0.2000
2669,1.5000,0.1000,0.4000,0.2000
2670,0.0400,0.1000,0.8000,0.2000
2671,0.0400,0.1000,0.8000,0.2000
2672,0.0400,0.1000,0.8000,0.2000
2673,0.0400,0.1000,0.8000,0.2000
2674,0.0400,0.1000,0.8000,0.2000
2675,0.0400,0.1000,0.8000,0.2000
2676,0.0400,0.1000,0.8000,0.2000
2677,0.0400,0.1000,0.8000,0.2000
2678,0.0400,0.1000,0.8000,0.2000
2679,0.0400,0.1000,0.8000,0.2000
2680,0.0400,0.1000,0.8000,0.2000
2681,0.0400,0.1000,0.8000,0.2000
2682,0.0400,0.1000,0.8000,0.2000
2683,0.0400,0.1000,0.8000,0.2000
2684,0.0400,0.1000,0.8000,0.2000
2685,0.0400,0.1000,0.8000,0.2000
2686,0.0400,0.1000,0.8000,0.2000
2687,0.0400,0.1000,0.8000,0.2000
2688,0.0400,0.1000,0.8000,0.2000
2689,0.0400,0.1000,0.8000,0.2000
2690,0.0400,0.1000,0.8000,0.2000
2691,1.5000,0.1000,0.3000,0.2000
2692,0.0400,0.1000,0.8000,0.2000
2693,0.0400,0.1000,0.8000,0.2000
2694,0.0400,0.1000,0.8000,0.2000
2695,0.0400,0.1000,0.8000,0.2000
2696,0.0400,0.1000,0.8000,0.2000
2697,0.0400,0.1000,0.8000,0.2000
2698,0.0400,0.1000,0.8000,0.2000
2699,1.5000,0.1000,0.4000,0.2000
2700,7.0000,0.1000,0.1000,0.2000
2701,7.0000,0.1000,0.1000,0.2000
2702,7.0000,0.1000,0.1000,0.2000
2703,7.0000,0.1000,0.1000,0.2000
2704,7.0000,0.1000,0.1000,0.2000
2705,7.0000,0.1000,0.1000,0.2000
2706,7.0000,0.1000,0.1000,0.2000
2707,7.0000,0.1000,0.1000,0.2000
2708,7.0000,0.1000,0.1000,0.2000
2709,7.0000,0.1000,0.1000,0.2000
2710,7.0000,0.1000,0.1000,0.2000
2711,7.0000,0.1000,0.1000,0.2000
2712,7.0000,0.1000,0.1000,0.2000
2713,7.0000,0.1000,0.1000,0.2000
2714,7.0000,0.1000,0.1000,0.2000
2715,7.0000,0.1000,0.1000,0.2000
2716,7.0000,0.1000,0.1000,0.2000
2717,0.0700,0.1000,0.2000,0.2000
2718,0.0700,0.1000,0.2000,0.2000
2719,0.0700,0.1000,0.2000,0.2000
2720,7.0000,0.1000,0.1000,0.2000
2721,7.0000,0.1000,0.1000,0.2000
2722,7.0000,0.1000,0.1000,0.2000
2723,7.0000,0.1000,0.1000,0.2000
2724,7.0000,0.1000,0.1000,0.2000
2725,7.0000,0.1000,0.1000,0.2000
2726,7.0000,0.1000,0.1000,0.2000
2727,7.0000,0.1000,0.1000,0.2000
2728,7.0000,0.1000,0.1000,0.2000
2729,1.5000,0.1000,0.4000,0.2000
2730,1.5000,0.1000,0.4000,0.2000
2731,7.0000,0.1000,0.1000,0.2000
2732,0.0700,0.1000,0.2000,0.2000
2733,0.0700,0.1000,0.2000,0.2000
2734,0.0700,0.1000,0.2000,0.2000
2735,0.0700,0.1000,0.2000,0.2000
2736,0.0700,0.1000,0.2000,0.2000
2737,0.0700,0.1000,0.2000,0.2000
2738,1.5000,0.1000,0.2000,0.2000
2739,7.0000,0.1000,0.1000,0.2000
2740,1.5000,0.1000,0.2000,0.2000
2741,0.0400,0.1000,0.8000,0.2000
2742,0.0400,0.1000,0.8000,0.2000
2743,1000.0000,0.1000,0.8000,0.2000
2744,0.0400,0.1000,0.8000,0.2000
2745,0.0400,0.1000,0.8000,0.2000
2746,0.0400,0.1000,0.8000,0.2000
2747,0.0400,0.1000,0.8000,0.2000
2748,0.0400,0.1000,0.8000,0.2000
2749,0.0400,0.1000,0.8000,0.2000
2750,0.0400,0.1000,0.8000,0.2000
2751,0.0400,0.1000,0.8000,0.2000
2752,0.0400,0.1000,0.8000,0.2000
2753,0.0700,0.1000,0.2000,0.2000
2754,0.0700,0.1000,0.2000,0.2000
2755,0.0700,0.1000,0.2000,0.2000
2756,0.0700,0.1000,0.2000,0.2000
2757,7.0000,0.1000,0.1000,0.2000
2758,0.0700,0.1000,0.2000,0.2000
2759,0.0400,0.1000,0.8000,0.2000
2760,0.0400,0.1000,0.8000,0.2000
2761,0.0400,0.1000,0.8000,0.2000
2762,0.0400,0.1000,0.8000,0.2000
2763,0.0400,0.1000,0.8000,0.2000
2764,0.0400,0.1000,0.8000,0.2000
2765,0.0400,0.1000,0.8000,0.2000
2766,0.0400,0.1000,0.8000,0.2000
2767,0.0400,0.1000,0.8000,0.2000
2768,0.0400,0.1000,0.8000,0.2000
2769,0.0400,0.1000,0.8000,0.2000
2770,0.0400,0.1000,0.8000,0.2000
2771,0.0400,0.1000,0.8000,0.2000
2772,0.0400,0.1000,0.8000,0.2000
2773,0.0400,0.1000,0.8000,0.2000
2774,0.0400,0.1000,0.8000,0.2000
2775,0.0400,0.1000,0.8000,0.2000
2776,0.0700,0.1000,0.2000,0.2000
2777,0.0400,0.1000,0.8000,0.2000
2778,0.0400,0.1000,0.8000,0.2000
2779,0.0400,0.1000,0.8000,0.2000
2780,150.0000,0.1000,0.8000,0.2000
2781,150.0000,0.1000,0.8000,0.2000
2782,150.0000,0.1000,0.8000,0.2000
2783,1.5000,0.1000,0.4000,0.2000
2784,0.0400,0.1000,0.8000,0.2000
2785,0.0700,0.1000,0.2000,0.2000
2786,0.0700,0.1000,0.2000,0.2000
2787,0.0700,0.1000,0.2000,0.2000
2788,0.0700,0.1000,0.2000,0.2000
2789,0.0700,0.1000,0.2000,0.2000
2790,0.0700,0.1000,0.2000,0.2000
2791,0.0700,0.1000,0.2000,0.2000
2792,150.0000,0.1000,0.8000,0.2000
2793,1.5000,0.1000,0.4000,0.2000
2794,1.5000,0.1000,0.4000,0.2000
2795,0.0400,0.1000,0.8000,0.2000
2796,0.0700,0.1000,0.2000,0.2000
2797,0.0700,0.1000,0.2000,0.2000
2798,0.0700,0.1000,0.2000,0.2000
2799,0.0700,0.1000,0.2000,0.2000
2800,0.0700,0.1000,0.2000,0.2000
2801,7.0000,0.1000,0.1000,0.2000
2802,7.0000,0.1000,0.1000,0.2000
2803,7.0000,0.1000,0.1000,0.2000
2804,7.0000,0.1000,0.1000,0.2000
2805,7.0000,0.1000,0.1000,0.2000
2806,7.0000,0.1000,0.1000,0.2000
2807,7.0000,0.1000,0.1000,0.2000
2808,7.0000,0.1000,0.1000,0.2000
2809,7.0000,0.1000,0.1000,0.2000
2810,0.0700,0.1000,0.2000,0.2000
2811,0.0700,0.1000,0.2000,0.2000
2812,0.0700,0.1000,0.2000,0.2000
2813,0.0700,0.1000,0.2000,0.2000
2814,7.0000,0.1000,0.1000,0.2000
2815,7.0000,0.1000,0.1000,0.2000
2816,7.0000,0.1000,0.1000,0.2000
2817,7.0000,0.1000,0.1000,0.2000
2818,7.0000,0.1000,0.1000,0.2000
2819,7.0000,0.1000,0.1000,0.2000
2820,7.0000,0.1000,0.1000,0.2000
